KINVENT Physio 2.17.3,Devices: ,P126936 (FW 3.016),P126695 (FW 3.016)
Eyes Condition: ,Closed
Side: ,Left
Repetition:,1
Longitudinal Mean Cop Position (mm),-40.933
Lateral Mean Cop Position (mm),4.355
Longitudinal Standard Deviation (mm),10.014
Lateral Standard Deviation (mm),8.497
Ellipse Surface (mm²),1578.395
Total Displacement (mm),3799.898
Total Displacement AP (mm),2349.621
Total Displacement ML (mm),2568.208
Mean Velocity (mm/s),63.252
Mean Velocity AP (mm/s),39.111
Mean Velocity ML (mm/s),42.749
Longitudinal Amplitude (mm/s),59.808
Lateral Amplitude (mm/s),40.181
Amplitude Ratio,0.672
Phase Plane AP (mm),54.535
Phase Plane ML (mm),42.413
Max Distance AP (mm),74.865
Max Distance ML (mm),27.103
,Heel,Tip
Weight Distribution (%),64.0,36.0

,K-Plate Left,,,,,K-Plate Left,
Time (sec),CHANNEL_1,CHANNEL_2,CHANNEL_3,CHANNEL_4,,AP COP (y),ML COP (x)
50.268,27.335928667815036,24.501810392499074,12.525576403386763,12.471634843185491,,0.6479,0.4869,
50.272,27.324094773831035,24.510585237643987,12.528444042852122,12.465484460300164,,0.6479,0.4871,
50.276,27.309906463283379,24.524429366681950,12.533108537266202,12.457666742487284,,0.6479,0.4873,
50.28,27.295859856966800,24.541243829312037,12.539278483839830,12.448145078373265,,0.6480,0.4875,
50.284,27.280957985475524,24.560450406842985,12.546880673052005,12.436859819863869,,0.6480,0.4877,
50.288,27.263386916397945,24.579783163200396,12.555582257879934,12.426363910496265,,0.6480,0.4880,
50.292,27.243318537422414,24.597337462946363,12.566851985840518,12.418154150447087,,0.6480,0.4883,
50.296,27.222281848579495,24.614165561655163,12.582714282902680,12.411424263647813,,0.6479,0.4885,
50.3,27.200775045566981,24.631399311413883,12.601775950906834,12.405074141736620,,0.6478,0.4888,
50.304,27.178213331311948,24.649908443490304,12.623020977323574,12.398749641307596,,0.6477,0.4892,
50.308,27.153597851315745,24.670186008304313,12.647206520858049,12.393026297005161,,0.6475,0.4895,
50.312,27.125944359826320,24.691843535585186,12.673808299040768,12.388831880225439,,0.6474,0.4899,
50.316,27.095956773285536,24.713542664688809,12.700831630490441,12.385589796584739,,0.6471,0.4903,
50.32010000002384,27.064724915362930,24.731760749244437,12.725684735925491,12.381941992679129,,0.6469,0.4907,
50.32410000002384,27.033363430573779,24.744406808585623,12.747569487057019,12.377644940594378,,0.6467,0.4910,
50.328100000023845,27.004554722905286,24.754527561959733,12.768164061953701,12.372563346304883,,0.6466,0.4913,
50.33210000002384,26.979358602654624,24.765560600801287,12.787746058753999,12.365616938680214,,0.6464,0.4916,
50.33610000002384,26.955591262063678,24.777922678117640,12.804898181033824,12.355560121777636,,0.6463,0.4919,
50.34010000002384,26.932617979294179,24.790810493412746,12.819317121879976,12.343443387956869,,0.6463,0.4922,
50.34410000002384,26.911512876485460,24.803076537890156,12.831653348880280,12.332250352031913,,0.6462,0.4924,
50.34810000002384,26.892653533759781,24.813359223779024,12.841828615990508,12.323642438032245,,0.6462,0.4927,
50.35210000002384,26.877671703104483,24.820906968599171,12.848364420386837,12.317235173530479,,0.6462,0.4928,
50.356100000023844,26.868626299293712,24.827267680676442,12.850856407431781,12.312075551686739,,0.6462,0.4929,
50.36010000002384,26.864079136212219,24.834911964563702,12.850548848913693,12.307668456469171,,0.6462,0.4930,
50.36410000002384,26.860447961261407,24.845068549595176,12.847660124267328,12.303100063909429,,0.6463,0.4931,
50.368100000023844,26.856935990252850,24.858369066209129,12.840808883224060,12.295934627064112,,0.6464,0.4932,
50.37210000002384,26.855039281079026,24.874033395710370,12.829658813834534,12.284973610574994,,0.6466,0.4932,
50.37610000002384,26.854944068620345,24.889866939550959,12.817170609184858,12.272000771262412,,0.6469,0.4933,
50.380100000023845,26.855978359433841,24.904360082550927,12.806055675179334,12.258714821005384,,0.6471,0.4934,
50.38410000002384,26.858703355997342,24.918204726198542,12.795382652559290,12.245881247809319,,0.6474,0.4935,
50.38810000002384,26.864677910709410,24.933684932314172,12.784009383728346,12.233956254678546,,0.6476,0.4935,
50.392100000023845,26.873540870251706,24.951492833551136,12.772589370751842,12.222398650615144,,0.6479,0.4935,
50.39610000002384,26.882183272396482,24.971048058751741,12.761133004204257,12.209217425950932,,0.6482,0.4936,
50.4,26.889183179069263,24.993195000515382,12.748651551218003,12.192375521315197,,0.6485,0.4937,
50.404,26.896506056703910,25.019257485750142,12.735118437239366,12.172916740971878,,0.6489,0.4938,
50.408,26.906768310706354,25.048420444680062,12.721021751594385,12.153084065259948,,0.6492,0.4939,
50.412,26.920221885074909,25.078632446371692,12.706457867996175,12.132905387362092,,0.6497,0.4940,
50.416,26.934883615510685,25.108588815738941,12.692013770419820,12.111642761796194,,0.6501,0.4941,
50.42,26.949526584738749,25.137384006876697,12.678134900188251,12.088865211535886,,0.6505,0.4943,
50.424,26.963710782876738,25.165641547426389,12.665472707883490,12.065919206684306,,0.6509,0.4944,
50.428,26.976333168995950,25.195260112224965,12.655325411878664,12.044829992625250,,0.6513,0.4945,
50.432,26.986448068258898,25.224932661500546,12.648442417752218,12.025914837007388,,0.6516,0.4946,
50.436,26.994324739434656,25.250350101866388,12.644842626925737,12.009924800799272,,0.6519,0.4948,
50.44010000002384,26.999991213377452,25.271008116547183,12.643542891435096,11.997830635505405,,0.6521,0.4949,
50.444100000023845,27.002265372272770,25.289450397480330,12.644343772171657,11.989156284175841,,0.6522,0.4950,
50.44810000002384,26.999973879010920,25.306120451638648,12.649081389322157,11.982903696716082,,0.6523,0.4952,
50.45210000002384,26.993095911093022,25.320971073428083,12.657220837765463,11.978903533577071,,0.6523,0.4953,
50.456100000023845,26.982217656425696,25.334521479007233,12.665962055167336,11.976560446682115,,0.6523,0.4955,
50.46010000002384,26.966426970041724,25.345894312469966,12.675416436125190,11.974081080586398,,0.6522,0.4957,
50.46410000002384,26.942953475324749,25.353508074870899,12.689208845654967,11.971623757999563,,0.6520,0.4959,
50.46810000002384,26.909329525190593,25.357568583804621,12.710882089758465,11.970679888578541,,0.6518,0.4962,
50.47210000002384,26.864734371718271,25.359859456724934,12.740885295222279,11.971072638383202,,0.6514,0.4965,
50.47610000002384,26.810153521138460,25.363315701445899,12.777977330380317,11.972319603737887,,0.6509,0.4970,
50.48010000002384,26.745995401325771,25.371332146869822,12.823233394733617,11.975102007550568,,0.6504,0.4975,
50.484100000023844,26.671061701382314,25.385145340349549,12.878917052217130,11.978950484610294,,0.6497,0.4982,
50.48810000002384,26.586757117608556,25.404179760856834,12.942558607684610,11.981382637205664,,0.6490,0.4990,
50.49210000002384,26.494057257822803,25.429379055928781,13.011852088184272,11.982974122238062,,0.6482,0.4998,
50.496100000023844,26.391169806357851,25.462037692107316,13.089478349256717,11.987676022387983,,0.6474,0.5008,
50.50010000002384,26.280397400719274,25.500223291305765,13.175876551878646,11.996397637223257,,0.6464,0.5019,
50.50410000002384,26.164008459289498,25.540755513892528,13.269197940052262,12.006700602257926,,0.6454,0.5030,
50.508100000023845,26.041469929857048,25.581799742248272,13.368240858308798,12.016996444285613,,0.6443,0.5042,
50.51210000002384,25.917186852766751,25.623099453577915,13.469570897633631,12.027335328972709,,0.6431,0.5054,
50.51610000002384,25.794273700124478,25.666718015387755,13.571865219956301,12.036773498936732,,0.6420,0.5066,
50.52,25.671503130339161,25.714576005775221,13.676681908147961,12.043403996970156,,0.6409,0.5079,
50.524,25.552495050832789,25.765194676880029,13.780307997838795,12.048179062511968,,0.6399,0.5091,
50.528,25.442418407231859,25.815431629274606,13.875472828861996,12.053451573267662,,0.6389,0.5103,
50.532,25.339862524563081,25.861749632825198,13.960588500550610,12.058489064400705,,0.6381,0.5113,
50.536,25.239811494155283,25.901015875593082,14.039067197732177,12.060522235020343,,0.6373,0.5123,
50.54,25.141266386976199,25.932788426575062,14.111682056604732,12.057804628842597,,0.6365,0.5133,
50.544,25.046491628786839,25.958916788358941,14.177858142294909,12.051041072058052,,0.6358,0.5142,
50.548,24.957682955953526,25.982094069909117,14.238257123649079,12.040921470080715,,0.6352,0.5151,
50.552,24.876211850980205,26.003981162230087,14.292259138678693,12.025846923821291,,0.6347,0.5159,
50.556,24.801577802716608,26.026526789974398,14.338857593067887,12.005847461375412,,0.6343,0.5167,
50.56,24.732967350866609,26.053734275345001,14.377886416940914,11.983901584983743,,0.6341,0.5174,
50.564,24.669670344749790,26.086295776074447,14.408297823365324,11.962396376050844,,0.6339,0.5181,
50.568,24.611850331988364,26.120628588938786,14.430059855305819,11.941313679950916,,0.6338,0.5187,
50.572,24.561815760509187,26.155305078705240,14.445118361535281,11.919019589630349,,0.6338,0.5193,
50.576,24.521475636936291,26.192324708488581,14.454760343042713,11.894800497415750,,0.6339,0.5198,
50.58,24.490565549028140,26.232180839727153,14.459608166652865,11.869521053333617,,0.6340,0.5203,
50.584,24.466070220800233,26.272939475037120,14.460036074862142,11.843356035459930,,0.6343,0.5207,
50.588,24.444679080481531,26.313956422631790,14.456074102028877,11.815892255919701,,0.6346,0.5211,
50.592,24.426042949714116,26.355932706728026,14.448589097679639,11.787995131450693,,0.6349,0.5215,
50.596,24.412327495348105,26.398047496957730,14.439398535896224,11.761353096941676,,0.6353,0.5219,
50.60010000002384,24.405805034279808,26.438203283207713,14.429595677911147,11.737205095848267,,0.6357,0.5222,
50.60410000002384,24.405751220928735,26.475151660702956,14.419583781997623,11.715750574138745,,0.6360,0.5224,
50.60810000002384,24.409863419792863,26.507574604355497,14.409538123642609,11.696290517283469,,0.6364,0.5226,
50.612100000023844,24.415982653250758,26.533801430011387,14.399697748270949,11.677610229653514,,0.6367,0.5227,
50.61610000002384,24.422880339819045,26.553150279600221,14.390310227011769,11.658957841519197,,0.6370,0.5228,
50.62010000002384,24.429975467428520,26.566199422456407,14.380423129634703,11.640467999325091,,0.6373,0.5229,
50.624100000023844,24.434402740278188,26.574816668741835,14.367796795992930,11.621855419139234,,0.6376,0.5229,
50.62810000002384,24.432720586247591,26.580449786159090,14.351817895408256,11.602200568309836,,0.6379,0.5230,
50.63210000002384,24.423359461518118,26.583715937773189,14.336043803115823,11.581192052792520,,0.6381,0.5231,
50.636100000023845,24.405794224731039,26.586766400985823,14.323092419394959,11.558633095032659,,0.6383,0.5232,
50.64010000002384,24.380178237813780,26.592535017008260,14.313688910341028,11.533843727729032,,0.6385,0.5235,
50.64410000002384,24.347179782973917,26.601963838563748,14.310973851803034,11.508116272874641,,0.6386,0.5238,
50.648100000023845,24.306948492764160,26.614990285844378,14.316732566333766,11.483801183118459,,0.6386,0.5242,
50.65210000002384,24.257908622293058,26.634112078435805,14.330536507686213,11.460146393618189,,0.6386,0.5247,
50.65610000002384,24.198409155743576,26.663178609110702,14.352719838663198,11.434173421304674,,0.6385,0.5254,
50.66010000002384,24.129858733454839,26.702820801304526,14.383038654649837,11.405282654654638,,0.6384,0.5262,
50.66410000002384,24.053648603840514,26.753492736247424,14.421719611858732,11.374903188113986,,0.6382,0.5271,
50.66810000002384,23.969157563845023,26.817360052404943,14.470347753355275,11.342084282521228,,0.6380,0.5282,
50.67210000002384,23.877586029829821,26.892474087723535,14.529103171620013,11.306220674245349,,0.6378,0.5294,
50.676100000023844,23.779916897295010,26.975722576285989,14.597885355511172,11.269456514826784,,0.6375,0.5308,
50.68,23.676734404133619,27.067345820711576,14.675677274831116,11.232713752837590,,0.6372,0.5322,
50.684,23.572690595702856,27.166855298847494,14.758015375565922,11.197149516756108,,0.6368,0.5337,
50.688,23.471446259922040,27.274649952764584,14.842942112362424,11.165159381041276,,0.6365,0.5352,
50.692,23.373674769318310,27.391558009882132,14.931270264271795,11.138028063784624,,0.6361,0.5367,
50.696,23.282351401148503,27.513555806723666,15.019477472443562,11.115614333374610,,0.6357,0.5382,
50.7,23.200283015986891,27.635065689034032,15.102169765514340,11.095318028411391,,0.6354,0.5396,
50.704,23.127331173899478,27.754352594466013,15.178645053826378,11.074895579675044,,0.6352,0.5409,
50.708,23.063539036176632,27.870840008024253,15.251375411876673,11.054951611202641,,0.6350,0.5421,
50.712,23.009872007243615,27.980137780933408,15.319970193493688,11.035996002283818,,0.6349,0.5432,
50.716,22.964609381788144,28.078783548553517,15.382001831174753,11.018809230035835,,0.6347,0.5442,
50.72010000002384,22.924885169583817,28.167211675850996,15.437142363644504,11.005337680457956,,0.6346,0.5451,
50.72410000002384,22.890060744898644,28.245710264039584,15.487176054821703,10.995333888096482,,0.6345,0.5458,
50.728100000023844,22.859341675195189,28.313238728599224,15.532843799732328,10.987535658765481,,0.6343,0.5465,
50.73210000002384,22.832347432918830,28.368525869878138,15.572222882971076,10.982346290201638,,0.6342,0.5470,
50.73610000002384,22.810224191832411,28.411116381048714,15.604206941008339,10.979551119458892,,0.6341,0.5475,
50.740100000023844,22.792756004778717,28.441374575283575,15.629552540602779,10.977557673540058,,0.6340,0.5478,
50.74410000002384,22.780035288265960,28.461045756180759,15.647058583845565,10.975119457999716,,0.6339,0.5480,
50.74810000002384,22.774574052745518,28.472931429496985,15.655735691521546,10.972118016963037,,0.6339,0.5482,
50.752100000023844,22.777259373177102,28.478606054070461,15.657954043048113,10.969252762335746,,0.6339,0.5482,
50.75610000002384,22.785989096228512,28.478913070160274,15.653322264247675,10.966119939471060,,0.6340,0.5481,
50.76010000002384,22.798727527478079,28.474472344433600,15.639579040120470,10.961880999472758,,0.6341,0.5480,
50.764100000023845,22.814384535067688,28.463940024281786,15.619314652726054,10.957759707167011,,0.6343,0.5478,
50.76810000002384,22.832990066453448,28.445175249425361,15.595303887109219,10.955509688445009,,0.6345,0.5476,
50.77210000002384,22.854735302531388,28.418048570891983,15.567956439672837,10.955363656334750,,0.6347,0.5473,
50.776100000023845,22.877659187352737,28.385434829436310,15.538544030746896,10.956830835545709,,0.6349,0.5469,
50.78010000002384,22.899621000703913,28.350776239326610,15.508978684849181,10.960377358149334,,0.6350,0.5465,
50.78410000002384,22.920260859846302,28.314462705047244,15.481259393289797,10.967245957869656,,0.6351,0.5461,
50.78810000002384,22.939146241259813,28.277139940037117,15.456401797740240,10.977062873725943,,0.6351,0.5457,
50.792100000023844,22.954253441082734,28.241839282524985,15.433808663993847,10.987822276995164,,0.6351,0.5453,
50.79610000002384,22.964795207816557,28.207479516349760,15.412391897168844,10.998387405891229,,0.6351,0.5450,
50.8,22.972120138980870,28.170708740139151,15.392982514921140,11.007887091298329,,0.6351,0.5446,
50.804,22.976372405322891,28.132186960800155,15.378375154621644,11.015735547630712,,0.6350,0.5444,
50.808,22.977738484967674,28.093607431155903,15.368892311520105,11.023238846279703,,0.6349,0.5441,
50.812,22.977430073423079,28.055291579802464,15.362230990519716,11.031069535358160,,0.6347,0.5439,
50.816,22.975302356165582,28.017168592799905,15.357566001160290,11.037856941508377,,0.6346,0.5437,
50.82,22.970336610297728,27.978248233656096,15.355710425314252,11.043844009630858,,0.6344,0.5435,
50.824,22.962335944713868,27.938428406658499,15.356173603487949,11.051190902559963,,0.6341,0.5434,
50.828,22.952275138491899,27.900221713842768,15.356647460922261,11.060701288111670,,0.6339,0.5432,
50.832,22.941486212236839,27.864950004297445,15.356431575499446,11.071603318440403,,0.6336,0.5431,
50.836,22.929537936757633,27.830884046203458,15.356009244639084,11.082576448605179,,0.6334,0.5429,
50.84,22.916771679984357,27.796974224565904,15.354257015725825,11.092270861866719,,0.6332,0.5428,
50.844,22.905853275682468,27.764635076503122,15.350554907372992,11.098777375374596,,0.6330,0.5427,
50.848,22.895299005291207,27.735165478809115,15.346205185835542,11.100582012553287,,0.6328,0.5426,
50.852,22.881264183715963,27.709540316311259,15.343094654526983,11.098895407385472,,0.6327,0.5425,
50.856,22.865617581785390,27.689380084063636,15.343128510806462,11.097178684606106,,0.6326,0.5426,
50.86,22.851604952179372,27.673364840559913,15.346450104418974,11.098120695625976,,0.6325,0.5426,
50.864,22.839676233923992,27.657996203524089,15.350742992053922,11.102024907678015,,0.6323,0.5426,
50.868,22.830736616745117,27.642383195157823,15.354574202644699,11.108226735447289,,0.6321,0.5425,
50.872,22.824797715576427,27.627755842873334,15.358187785935874,11.116227615045522,,0.6320,0.5425,
50.876,22.821640692311988,27.614738438566093,15.361044288552240,11.125123095081097,,0.6318,0.5424,
50.880100000023845,22.822973949466117,27.602423674559706,15.362691891801203,11.133822408376059,,0.6317,0.5423,
50.88410000002384,22.829243572659681,27.589503630388400,15.364433860191614,11.142571341954824,,0.6316,0.5422,
50.88810000002384,22.838163060888714,27.573450041727714,15.367134847495370,11.152830018100564,,0.6315,0.5420,
50.892100000023845,22.847026166119463,27.552215817477062,15.369500864351645,11.165889542367262,,0.6313,0.5418,
50.89610000002384,22.854649375425311,27.526695233113308,15.370052544502084,11.182295758928223,,0.6311,0.5416,
50.90010000002384,22.862125749751371,27.497735624159407,15.368283227851036,11.201630371202498,,0.6309,0.5413,
50.90410000002384,22.872374493520635,27.465826653526161,15.363717889427324,11.222245987136052,,0.6307,0.5410,
50.90810000002384,22.887869519851957,27.432753536474006,15.357207193618288,11.242040537433107,,0.6306,0.5407,
